Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,Travel_Rarely,823,Research & Development,2,2,Life Sciences,1,846,4,Male,87,4,3,Manufacturing Director,4,Single,3769,14161,4,Y,No,11,3,3,80,1,15,0,3,11,10,2,0
38,No,Travel_Rarely,272,Sales,3,3,Medical,1,847,3,Male,84,3,2,Sales Representative,2,Married,4298,23116,3,Y,No,12,3,1,80,1,17,1,1,5,0,0,5
34,No,Travel_Rarely,1030,Research & Development,5,3,Technical Degree,1,848,4,Female,47,3,2,Laboratory Technician,3,Married,4379,13458,3,Y,Yes,11,3,2,80,1,11,1,3,3,1,1,0
41,No,Travel_Rarely,883,Research & Development,7,3,Technical Degree,1,849,2,Male,40,2,3,Research Director,1,Single,9431,16990,1,Y,No,18,3,4,80,0,19,1,3,2,1,2,1
51,No,Non-Travel,1318,Research & Development,4,3,Technical Degree,1,850,2,Female,31,2,3,Manager,3,Married,8076,19343,3,Y,Yes,11,3,4,80,0,30,4,3,0,0,0,0
33,Yes,Travel_Rarely,528,Human Resources,5,2,Other,1,851,1,Male,61,3,2,Human Resources,3,Married,2805,13899,1,Y,Yes,12,3,4,80,2,9,1,2,8,5,1,8
29,Yes,Travel_Frequently,1184,Research & Development,4,4,Life Sciences,1,852,3,Female,44,2,2,Manager,3,Married,3870,7867,3,Y,Yes,11,3,2,80,1,5,4,3,0,0,0,0
43,Yes,Travel_Rarely,1226,Research & Development,1,4,Technical Degree,1,853,4,Male,91,2,3,Laboratory Technician,4,Divorced,7243,19483,2,Y,Yes,14,3,3,80,1,22,2,3,0,0,0,0
22,No,Travel_Rarely,1083,Sales,28,1,Medical,1,854,2,Male,43,3,1,Sales Representative,4,Divorced,2835,18387,1,Y,No,15,3,1,80,0,1,4,3,1,0,0,0
32,No,Travel_Rarely,1034,Human Resources,3,3,Other,1,855,1,Male,65,3,5,Human Resources,3,Single,19999,19645,0,Y,No,16,3,2,80,0,8,2,3,3,0,0,0
34,No,Travel_Frequently,1460,Research & Development,4,3,Medical,1,856,3,Female,50,3,3,Laboratory Technician,4,Divorced,9368,25907,6,Y,Yes,17,3,4,80,1,12,5,2,3,1,3,3
40,No,Travel_Rarely,1148,Research & Development,2,4,Technical Degree,1,857,4,Male,53,3,4,Manufacturing Director,3,Married,10285,7370,3,Y,Yes,11,3,4,80,1,17,2,2,0,0,0,0
48,No,Travel_Rarely,893,Research & Development,8,4,Other,1,858,3,Female,44,2,3,Research Scientist,1,Divorced,11163,6955,1,Y,Yes,12,3,4,80,0,25,6,2,2,1,1,2
31,No,Travel_Rarely,741,Sales,5,3,Marketing,1,859,4,Female,94,3,2,Sales Executive,4,Married,5190,26891,4,Y,No,13,3,4,80,1,6,2,3,5,5,2,5
51,No,Non-Travel,342,Sales,7,4,Life Sciences,1,860,3,Male,42,3,3,Sales Executive,1,Single,9149,13863,3,Y,Yes,15,3,3,80,0,32,1,3,10,1,10,9
52,No,Travel_Rarely,219,Sales,5,3,Life Sciences,1,861,3,Female,60,3,5,Sales Executive,1,Single,19999,8564,6,Y,Yes,18,3,1,80,0,29,6,3,9,2,2,6
43,No,Non-Travel,964,Sales,10,4,Other,1,862,4,Male,51,4,4,Sales Representative,2,Divorced,17100,10827,3,Y,Yes,13,4,2,80,0,22,5,3,4,3,1,0
21,No,Travel_Rarely,533,Sales,12,4,Medical,1,863,3,Male,65,3,3,Sales Representative,2,Married,8176,15421,2,Y,No,11,3,3,80,0,1,2,3,1,1,0,0
29,No,Travel_Rarely,179,Human Resources,15,2,Human Resources,1,864,2,Male,78,3,3,Manager,4,Married,8300,21029,4,Y,No,16,3,4,80,0,5,1,3,5,4,4,4
42,No,Travel_Rarely,1467,Sales,20,3,Other,1,865,2,Male,35,3,2,Sales Representative,3,Married,4750,20145,1,Y,No,15,4,4,80,2,21,3,3,5,1,0,1
31,No,Travel_Rarely,1016,Research & Development,1,4,Medical,1,866,4,Male,68,4,1,Laboratory Technician,4,Single,2741,18586,1,Y,No,20,4,4,80,0,5,3,4,1,1,1,0
37,No,Travel_Rarely,1390,Research & Development,1,3,Other,1,867,3,Female,87,3,2,Healthcare Representative,3,Single,4464,11714,4,Y,No,13,3,2,80,2,15,2,3,2,1,1,0
25,No,Travel_Rarely,1173,Sales,1,2,Technical Degree,1,868,1,Male,88,1,3,Sales Representative,4,Divorced,9612,3395,3,Y,No,19,3,1,80,3,2,0,2,2,2,2,0
18,Yes,Travel_Rarely,979,Research & Development,1,4,Other,1,869,1,Female,62,2,2,Manager,1,Married,4840,19568,1,Y,No,12,3,3,80,0,0,1,3,0,0,0,0
32,Yes,Travel_Rarely,282,Research & Development,1,4,Medical,1,870,3,Male,64,2,3,Research Director,4,Married,7847,25309,5,Y,No,14,3,2,80,0,8,3,4,0,0,0,0
37,No,Travel_Rarely,1007,Research & Development,9,1,Technical Degree,1,871,3,Female,47,2,2,Research Director,2,Single,5237,6631,4,Y,No,15,3,3,80,0,16,2,3,1,0,1,1
53,Yes,Travel_Frequently,116,Research & Development,1,4,Life Sciences,1,872,3,Female,90,2,5,Research Scientist,2,Married,19999,5086,2,Y,Yes,23,3,3,80,3,31,2,3,6,2,2,4
38,No,Travel_Rarely,772,Research & Development,4,3,Technical Degree,1,873,1,Female,75,2,3,Healthcare Representative,4,Single,7843,13191,2,Y,No,11,4,1,80,0,17,1,2,3,0,3,1
43,No,Travel_Frequently,488,Research & Development,1,4,Other,1,874,3,Male,70,2,4,Laboratory Technician,4,Single,15887,21061,3,Y,No,23,3,2,80,0,23,1,3,5,4,2,1
52,No,Travel_Rarely,836,Research & Development,1,3,Other,1,875,3,Male,82,3,3,Healthcare Representative,2,Married,8657,15538,5,Y,No,12,4,3,80,1,26,0,2,4,2,4,3
52,No,Travel_Frequently,378,Research & Development,11,4,Technical Degree,1,876,3,Female,75,2,5,Research Director,4,Divorced,16543,11960,3,Y,No,11,3,3,80,1,29,4,3,4,2,1,1
49,No,Travel_Rarely,537,Sales,17,2,Life Sciences,1,877,4,Female,65,4,3,Sales Executive,4,Married,7124,4284,2,Y,Yes,15,3,4,80,1,26,4,3,2,2,2,1
42,No,Travel_Rarely,887,Research & Development,2,4,Medical,1,878,4,Male,70,4,3,Manufacturing Director,3,Single,8007,15617,4,Y,No,11,3,1,80,0,18,3,2,18,0,1,9
38,Yes,Travel_Rarely,643,Research & Development,1,3,Other,1,879,3,Male,76,2,2,Manager,1,Married,6689,19637,3,Y,Yes,17,3,4,80,1,15,1,2,5,3,3,3
31,No,Travel_Rarely,294,Sales,21,4,Medical,1,880,3,Male,83,4,3,Sales Representative,2,Married,6621,13376,7,Y,No,20,3,3,80,1,7,2,2,1,1,0,1
22,Yes,Travel_Rarely,160,Research & Development,6,3,Technical Degree,1,881,1,Male,35,2,2,Research Director,4,Married,6439,7207,4,Y,Yes,16,3,2,80,1,1,5,4,1,1,1,0
40,Yes,Travel_Rarely,379,Research & Development,4,2,Medical,1,882,3,Male,58,3,2,Research Scientist,3,Single,4248,15646,0,Y,Yes,12,3,4,80,1,18,0,2,1,0,1,0
43,No,Travel_Frequently,164,Research & Development,19,1,Medical,1,883,1,Male,59,4,2,Manager,4,Single,5441,14631,2,Y,Yes,15,3,3,80,0,19,1,2,11,5,0,3
39,No,Travel_Rarely,282,Research & Development,6,3,Other,1,884,1,Male,58,3,2,Research Scientist,4,Single,5628,2167,3,Y,Yes,17,3,3,80,0,16,3,2,8,1,2,1
40,No,Travel_Frequently,1468,Human Resources,20,3,Life Sciences,1,885,3,Female,91,3,2,Human Resources,4,Married,5125,4773,1,Y,No,18,3,4,80,0,18,3,3,2,2,0,1
28,No,Travel_Rarely,1296,Research & Development,9,2,Medical,1,886,4,Female,30,2,2,Research Scientist,2,Married,3864,23104,3,Y,No,21,4,3,80,0,5,2,3,3,3,0,0
34,No,Travel_Rarely,580,Sales,4,1,Other,1,887,3,Female,61,2,1,Sales Representative,3,Married,2743,7488,3,Y,No,13,3,3,80,1,13,5,4,0,0,0,0
36,Yes,Travel_Rarely,334,Research & Development,1,3,Life Sciences,1,888,1,Male,63,3,1,Laboratory Technician,4,Married,3050,19363,4,Y,Yes,18,3,4,80,0,12,3,2,1,0,1,0
35,No,Travel_Frequently,1360,Research & Development,2,1,Other,1,889,3,Male,96,2,3,Healthcare Representative,3,Married,7826,20408,4,Y,No,16,3,3,80,0,12,4,2,6,1,0,5
27,No,Travel_Rarely,1244,Sales,4,3,Life Sciences,1,890,4,Male,46,2,2,Sales Executive,2,Divorced,5003,23539,2,Y,Yes,15,3,2,80,2,11,2,3,10,9,0,1
30,No,Travel_Rarely,612,Research & Development,18,4,Medical,1,891,4,Male,55,3,2,Manufacturing Director,3,Married,5322,18099,2,Y,No,19,3,4,80,1,7,0,2,7,2,2,5
25,Yes,Travel_Rarely,1032,Research & Development,2,3,Technical Degree,1,892,1,Male,93,3,2,Manufacturing Director,3,Single,5755,15728,3,Y,Yes,22,3,3,80,1,0,2,2,0,0,0,0
19,Yes,Travel_Rarely,464,Research & Development,1,4,Life Sciences,1,893,4,Female,38,2,1,Manufacturing Director,2,Single,2623,23294,1,Y,Yes,13,3,2,80,0,0,2,2,0,0,0,0
36,Yes,Travel_Frequently,141,Research & Development,28,4,Medical,1,894,2,Female,32,3,1,Manufacturing Director,3,Single,2789,4074,2,Y,No,13,3,2,80,0,13,2,4,1,0,1,0
38,No,Travel_Rarely,320,Research & Development,1,2,Life Sciences,1,895,2,Male,90,1,3,Healthcare Representative,4,Married,9015,4253,1,Y,No,12,3,4,80,0,15,3,2,11,3,1,1
41,No,Travel_Frequently,429,Sales,2,2,Marketing,1,896,3,Male,66,2,3,Manager,1,Married,8978,19175,2,Y,No,11,3,4,80,0,20,4,4,1,1,0,0
44,Yes,Non-Travel,567,Research & Development,12,4,Other,1,897,2,Male,45,3,1,Healthcare Representative,2,Married,2868,16333,3,Y,No,13,3,2,80,1,22,3,2,5,2,3,5
46,Yes,Travel_Rarely,1067,Research & Development,29,1,Life Sciences,1,898,2,Female,81,3,2,Research Scientist,2,Married,5371,2893,2,Y,No,19,3,4,80,1,24,4,3,0,0,0,0
40,No,Travel_Rarely,311,Research & Development,15,3,Technical Degree,1,899,3,Male,71,3,2,Laboratory Technician,4,Married,4521,16703,2,Y,No,19,3,4,80,1,15,1,2,10,9,3,6
28,No,Travel_Rarely,907,Research & Development,3,4,Technical Degree,1,900,3,Female,75,2,4,Manager,3,Married,16597,2155,2,Y,No,17,3,2,80,0,1,3,3,1,0,1,1
53,Yes,Travel_Rarely,1120,Sales,2,2,Medical,1,901,2,Female,71,2,4,Manager,1,Single,9614,24834,4,Y,Yes,15,3,2,80,1,28,1,1,0,0,0,0
34,Yes,Travel_Frequently,1259,Research & Development,26,1,Life Sciences,1,902,3,Female,34,3,2,Research Director,4,Married,6664,19044,4,Y,No,21,3,1,80,1,10,3,3,1,0,1,0
37,No,Non-Travel,274,Research & Development,29,3,Other,1,903,1,Male,79,3,2,Laboratory Technician,4,Married,6519,24662,2,Y,No,11,3,4,80,1,15,2,2,0,0,0,0
40,Yes,Travel_Rarely,659,Sales,2,3,Other,1,904,4,Female,31,2,2,Sales Representative,3,Married,4300,12091,3,Y,Yes,11,4,1,80,1,16,2,3,1,0,0,1
36,No,Travel_Rarely,786,Sales,29,4,Medical,1,905,4,Female,91,2,2,Manager,4,Married,6270,8728,6,Y,No,12,4,4,80,1,13,3,2,1,0,1,0
30,Yes,Travel_Rarely,882,Research & Development,6,2,Other,1,906,4,Male,68,3,3,Manager,4,Married,10649,14816,1,Y,Yes,11,3,1,80,2,5,2,2,5,5,0,2
42,No,Non-Travel,567,Research & Development,7,2,Medical,1,907,4,Female,93,2,4,Research Director,3,Married,14212,17326,7,Y,No,15,3,4,80,1,17,2,3,5,0,1,2
33,Yes,Travel_Rarely,1311,Sales,5,3,Life Sciences,1,908,2,Female,57,3,1,Manager,3,Divorced,3404,19692,3,Y,Yes,20,3,4,80,0,12,4,3,6,2,6,6
18,No,Travel_Frequently,204,Sales,9,3,Other,1,909,4,Male,81,3,1,Manager,3,Single,2299,26132,4,Y,No,16,3,4,80,1,0,0,3,0,0,0,0
33,No,Travel_Rarely,1292,Research & Development,18,3,Other,1,910,3,Male,91,2,2,Healthcare Representative,2,Married,5049,10980,3,Y,No,14,3,4,80,1,13,1,2,2,1,0,2
36,Yes,Travel_Rarely,294,Research & Development,13,4,Technical Degree,1,911,4,Male,48,3,1,Manager,4,Single,3313,14285,2,Y,No,15,3,1,80,0,13,2,4,0,0,0,0
22,Yes,Travel_Rarely,486,Research & Development,1,1,Technical Degree,1,912,3,Female,75,2,1,Manufacturing Director,2,Married,2481,6953,4,Y,Yes,14,3,1,80,1,0,0,3,0,0,0,0
35,No,Travel_Rarely,118,Research & Development,8,3,Technical Degree,1,913,4,Male,51,2,1,Laboratory Technician,2,Divorced,3148,23767,4,Y,No,18,3,4,80,1,14,1,3,3,0,0,1
38,No,Travel_Frequently,1177,Human Resources,2,3,Human Resources,1,914,4,Female,34,1,3,Human Resources,4,Married,8901,6770,2,Y,No,11,3,4,80,1,16,4,3,12,1,1,10
19,No,Travel_Rarely,112,Research & Development,4,3,Life Sciences,1,915,2,Female,50,2,2,Manufacturing Director,1,Married,4237,13856,3,Y,No,14,3,4,80,0,0,3,3,0,0,0,0
21,Yes,Travel_Rarely,547,Sales,7,4,Medical,1,916,1,Male,69,2,1,Sales Executive,1,Divorced,2198,2546,4,Y,No,15,3,1,80,2,0,2,3,0,0,0,0
43,No,Travel_Rarely,923,Sales,1,5,Other,1,917,3,Female,65,3,4,Manager,1,Married,15078,8505,3,Y,No,11,3,4,80,0,23,2,1,1,1,0,0
28,Yes,Travel_Rarely,924,Research & Development,21,2,Other,1,918,1,Male,42,3,2,Research Director,2,Married,4707,2853,1,Y,Yes,19,4,4,80,0,6,0,3,2,0,2,1
24,No,Travel_Rarely,1263,Sales,29,1,Life Sciences,1,919,3,Male,48,2,2,Manager,1,Married,5072,13847,3,Y,No,17,3,1,80,2,1,3,2,0,0,0,0
37,No,Non-Travel,234,Research & Development,3,4,Technical Degree,1,920,4,Male,98,2,3,Manufacturing Director,1,Married,7912,12700,3,Y,No,13,4,3,80,0,16,2,3,0,0,0,0
24,No,Travel_Rarely,390,Research & Development,11,1,Other,1,921,3,Male,87,4,1,Research Scientist,4,Married,3828,17421,2,Y,No,14,4,4,80,0,3,3,3,3,1,3,2
41,No,Travel_Rarely,318,Research & Development,10,3,Medical,1,922,4,Male,73,2,1,Manager,3,Married,2018,16694,5,Y,No,16,3,1,80,0,20,4,2,2,0,0,1
33,No,Travel_Rarely,994,Sales,21,3,Medical,1,923,3,Male,44,3,3,Sales Executive,4,Married,6997,4024,1,Y,No,15,3,4,80,1,10,1,3,10,2,0,7
52,No,Travel_Rarely,1218,Research & Development,4,2,Medical,1,924,3,Male,32,2,4,Research Scientist,4,Married,12926,7876,1,Y,No,13,3,3,80,3,31,1,3,2,2,0,0
31,No,Travel_Frequently,1417,Sales,29,1,Marketing,1,925,4,Male,75,3,3,Sales Representative,4,Single,8230,24265,1,Y,No,11,3,3,80,2,10,3,3,7,0,0,4
30,No,Travel_Rarely,411,Research & Development,21,3,Other,1,926,3,Male,55,2,4,Laboratory Technician,3,Single,13735,12772,1,Y,No,11,3,2,80,0,7,1,3,2,1,2,0
42,No,Travel_Rarely,627,Human Resources,24,3,Other,1,927,3,Male,94,2,2,Human Resources,1,Single,5408,9224,0,Y,No,13,3,4,80,0,19,3,2,3,2,0,0
25,No,Non-Travel,473,Sales,5,3,Marketing,1,928,1,Female,59,3,2,Sales Representative,2,Divorced,5391,22914,1,Y,No,11,3,1,80,0,4,3,3,4,4,0,3
37,No,Travel_Frequently,699,Research & Development,20,4,Technical Degree,1,929,3,Male,78,3,1,Healthcare Representative,2,Divorced,2680,13044,3,Y,No,22,4,1,80,0,14,3,3,11,8,2,0
31,No,Travel_Rarely,434,Research & Development,3,3,Other,1,930,3,Female,94,1,2,Healthcare Representative,4,Married,4737,22063,2,Y,No,22,3,1,80,0,8,1,2,0,0,0,0
46,No,Travel_Rarely,186,Sales,1,4,Medical,1,931,1,Male,83,3,4,Sales Representative,3,Divorced,15636,5257,1,Y,No,11,3,4,80,1,22,3,3,5,3,5,0
38,No,Travel_Rarely,1059,Sales,1,1,Technical Degree,1,932,3,Female,87,1,2,Manager,4,Single,6241,8727,2,Y,No,11,3,4,80,1,16,2,2,10,4,3,5
38,No,Travel_Rarely,1124,Research & Development,7,4,Other,1,933,4,Male,95,3,2,Research Scientist,1,Single,4125,26359,3,Y,No,12,3,2,80,1,13,3,3,13,12,9,5
27,No,Travel_Frequently,187,Human Resources,1,1,Human Resources,1,934,4,Female,74,3,4,Human Resources,4,Single,11986,12981,2,Y,No,16,4,4,80,2,3,2,3,2,0,1,1
46,No,Travel_Rarely,1254,Research & Development,1,3,Life Sciences,1,935,4,Male,78,2,3,Manufacturing Director,1,Divorced,6237,22960,3,Y,No,11,3,3,80,1,22,0,3,2,1,1,1
38,No,Travel_Rarely,635,Research & Development,8,4,Life Sciences,1,936,4,Female,46,3,3,Manufacturing Director,2,Married,9579,4650,2,Y,No,14,3,3,80,0,15,5,2,4,3,0,3
46,No,Travel_Rarely,481,Research & Development,3,3,Medical,1,937,3,Male,71,3,2,Healthcare Representative,3,Married,5770,10373,3,Y,Yes,15,3,3,80,2,28,4,3,1,1,0,0
53,No,Travel_Frequently,203,Research & Development,3,4,Other,1,938,2,Male,94,3,3,Manager,4,Married,8337,13931,4,Y,No,19,3,2,80,0,30,4,1,1,0,1,1
33,No,Travel_Rarely,1262,Research & Development,7,2,Technical Degree,1,939,4,Male,68,2,2,Research Scientist,4,Single,6968,6505,3,Y,No,12,3,1,80,3,8,2,2,8,0,0,8
33,No,Travel_Rarely,233,Research & Development,6,4,Technical Degree,1,940,3,Male,37,3,4,Research Director,1,Single,11199,25754,3,Y,No,11,3,1,80,1,10,2,2,10,10,0,2
32,No,Travel_Rarely,344,Human Resources,23,1,Other,1,941,4,Female,37,3,3,Human Resources,4,Married,9818,3244,1,Y,No,19,3,3,80,1,8,0,3,3,3,3,1
33,No,Travel_Rarely,386,Research & Development,22,4,Life Sciences,1,942,3,Male,57,2,3,Research Scientist,2,Married,9801,9624,5,Y,Yes,11,3,1,80,1,8,1,3,2,0,0,2
46,No,Travel_Rarely,1491,Research & Development,12,2,Life Sciences,1,943,4,Male,44,4,3,Manufacturing Director,4,Divorced,9807,5344,6,Y,No,11,3,2,80,0,19,3,3,4,4,2,1
46,No,Travel_Frequently,337,Research & Development,8,1,Life Sciences,1,944,2,Female,69,3,2,Healthcare Representative,4,Divorced,3822,22923,2,Y,No,22,3,1,80,1,25,3,3,2,0,1,2
28,No,Non-Travel,1062,Research & Development,20,4,Life Sciences,1,945,3,Male,66,2,2,Healthcare Representative,2,Single,6281,20736,3,Y,No,12,3,1,80,3,3,0,3,0,0,0,0
25,Yes,Travel_Rarely,561,Research & Development,1,4,Technical Degree,1,946,2,Male,60,2,3,Laboratory Technician,1,Married,8518,4192,2,Y,Yes,15,3,3,80,0,0,3,3,0,0,0,0
49,No,Travel_Rarely,529,Research & Development,3,4,Life Sciences,1,947,3,Female,62,3,2,Healthcare Representative,1,Married,5275,7976,3,Y,No,14,3,3,80,2,28,2,2,0,0,0,0
35,No,Travel_Frequently,1142,Research & Development,15,2,Other,1,948,4,Male,85,3,3,Research Scientist,4,Single,9734,18554,4,Y,No,11,3,4,80,0,15,2,3,15,13,0,14
19,Yes,Travel_Rarely,269,Research & Development,16,4,Technical Degree,1,949,3,Female,41,2,2,Manufacturing Director,4,Single,5826,9994,3,Y,No,14,3,1,80,1,0,1,2,0,0,0,0
32,No,Travel_Rarely,182,Sales,10,3,Other,1,950,3,Female,65,3,1,Sales Representative,3,Married,3094,26771,3,Y,No,13,4,4,80,1,11,2,3,1,0,1,0
48,No,Travel_Rarely,1415,Research & Development,22,1,Other,1,951,3,Female,77,1,3,Manager,4,Divorced,8330,18517,4,Y,No,11,3,4,80,1,24,3,3,2,1,0,1
22,No,Non-Travel,668,Human Resources,1,3,Life Sciences,1,952,4,Female,96,3,2,Manager,2,Married,4199,8535,0,Y,No,11,3,1,80,0,0,3,3,0,0,0,0
44,No,Travel_Rarely,1052,Research & Development,4,4,Life Sciences,1,953,2,Female,39,3,2,Laboratory Technician,4,Married,4215,10130,5,Y,No,17,3,2,80,1,21,3,3,1,1,0,0
58,Yes,Travel_Rarely,1011,Research & Development,3,3,Life Sciences,1,954,1,Female,57,2,4,Research Director,1,Divorced,12477,2572,5,Y,No,15,3,3,80,0,35,6,1,0,0,0,0
32,No,Travel_Rarely,1205,Research & Development,2,2,Other,1,955,2,Female,47,3,1,Research Scientist,1,Married,2638,15630,4,Y,No,11,3,3,80,0,6,5,3,0,0,0,0
34,Yes,Non-Travel,411,Sales,18,3,Marketing,1,956,1,Female,43,1,2,Sales Executive,4,Single,6258,23557,3,Y,No,14,3,1,80,0,10,2,2,4,4,0,1
46,Yes,Travel_Frequently,815,Research & Development,14,2,Medical,1,957,1,Male,72,3,2,Manufacturing Director,1,Married,4458,6121,3,Y,No,14,3,3,80,0,24,2,2,0,0,0,0
28,No,Non-Travel,103,Sales,4,2,Medical,1,958,4,Male,75,3,3,Sales Executive,3,Married,6269,3153,2,Y,Yes,16,4,4,80,1,4,3,4,1,1,1,0
18,No,Non-Travel,245,Sales,11,4,Technical Degree,1,959,3,Female,95,3,1,Sales Executive,4,Single,2535,9212,3,Y,No,15,3,3,80,1,0,4,3,0,0,0,0
36,No,Travel_Rarely,1324,Research & Development,5,2,Technical Degree,1,960,3,Female,44,2,2,Research Scientist,4,Single,7274,9828,1,Y,No,15,4,4,80,1,14,1,3,2,0,0,2
50,No,Travel_Frequently,1020,Research & Development,6,3,Other,1,961,3,Female,31,4,3,Research Scientist,4,Single,8490,9601,3,Y,Yes,11,3,3,80,1,28,3,2,10,8,1,9
40,Yes,Travel_Rarely,907,Research & Development,7,4,Technical Degree,1,962,3,Male,77,3,4,Manufacturing Director,2,Married,14306,14175,3,Y,No,17,3,4,80,3,19,4,2,1,1,1,1
32,Yes,Travel_Rarely,1324,Sales,8,3,Medical,1,963,4,Male,70,3,3,Sales Representative,4,Married,8379,24868,4,Y,Yes,11,3,4,80,1,11,3,2,1,1,0,0
46,No,Non-Travel,385,Research & Development,14,4,Life Sciences,1,964,4,Female,52,3,3,Research Director,3,Single,8999,9944,8,Y,No,13,3,1,80,1,24,6,3,0,0,0,0
42,No,Travel_Rarely,723,Research & Development,1,1,Other,1,965,1,Female,71,4,4,Manufacturing Director,2,Single,8576,18508,1,Y,No,16,3,2,80,2,21,2,2,5,1,3,5
42,Yes,Travel_Rarely,1448,Sales,3,4,Medical,1,966,3,Female,51,3,3,Manager,3,Married,9241,15285,4,Y,Yes,11,3,4,80,1,20,5,1,4,0,0,4
36,No,Travel_Rarely,802,Sales,26,1,Marketing,1,967,2,Male,83,1,2,Sales Representative,3,Divorced,5710,23600,1,Y,No,12,3,1,80,0,12,2,3,1,1,1,1
52,No,Travel_Rarely,1090,Sales,16,3,Technical Degree,1,968,1,Female,82,3,1,Sales Executive,4,Single,3226,19079,3,Y,No,13,3,4,80,2,29,2,3,0,0,0,0
40,No,Travel_Rarely,695,Research & Development,10,2,Technical Degree,1,969,2,Male,34,3,3,Laboratory Technician,1,Single,8377,10078,3,Y,Yes,11,3,4,80,0,17,1,2,12,3,1,6
43,No,Travel_Rarely,1298,Research & Development,9,4,Technical Degree,1,970,4,Male,50,3,3,Research Scientist,4,Married,8167,3329,1,Y,No,11,3,1,80,1,20,1,3,10,5,3,6
33,Yes,Travel_Rarely,325,Research & Development,10,3,Other,1,971,4,Female,87,3,2,Manager,4,Married,4259,10947,3,Y,No,15,3,4,80,0,11,3,2,8,0,0,6
46,Yes,Travel_Rarely,1432,Research & Development,2,5,Technical Degree,1,972,1,Male,92,2,4,Research Scientist,1,Divorced,15008,13133,2,Y,Yes,14,3,2,80,0,21,2,3,5,3,0,0
50,No,Travel_Rarely,363,Sales,14,3,Technical Degree,1,973,3,Male,30,1,2,Sales Executive,3,Married,6462,24728,1,Y,No,11,3,4,80,2,27,3,2,3,1,3,0
42,Yes,Travel_Rarely,632,Sales,1,2,Technical Degree,1,974,4,Female,43,3,2,Sales Executive,4,Single,4844,4097,1,Y,Yes,14,3,4,80,0,17,1,4,1,1,1,1
35,No,Travel_Rarely,933,Sales,12,3,Marketing,1,975,4,Male,54,2,4,Sales Executive,2,Divorced,13880,25434,4,Y,No,11,3,2,80,0,13,2,2,2,2,1,2
47,No,Travel_Rarely,772,Research & Development,5,4,Technical Degree,1,976,3,Male,99,1,4,Research Scientist,4,Married,12665,10888,2,Y,No,18,3,4,80,2,25,3,2,2,0,1,0
37,Yes,Travel_Rarely,119,Research & Development,4,2,Medical,1,977,1,Male,93,3,2,Laboratory Technician,3,Married,4723,4692,5,Y,Yes,16,4,2,80,0,12,5,4,2,2,2,2
20,Yes,Travel_Frequently,1273,Sales,14,2,Technical Degree,1,978,3,Female,92,1,2,Sales Executive,4,Divorced,4526,9189,5,Y,Yes,21,3,4,80,2,0,4,3,0,0,0,0
56,No,Travel_Rarely,459,Research & Development,6,4,Other,1,979,4,Male,88,3,3,Manufacturing Director,3,Married,11138,13293,4,Y,Yes,11,3,2,80,0,35,2,3,21,0,0,3
18,Yes,Travel_Rarely,1075,Research & Development,12,3,Life Sciences,1,980,4,Male,99,3,2,Manager,2,Divorced,5679,16867,3,Y,Yes,15,3,4,80,3,0,1,1,0,0,0,0
40,No,Travel_Frequently,1206,Research & Development,2,4,Other,1,981,2,Female,81,1,4,Manager,4,Divorced,17247,15277,3,Y,Yes,14,3,4,80,0,18,3,3,5,4,1,3
20,Yes,Non-Travel,697,Human Resources,1,3,Human Resources,1,982,3,Male,80,2,1,Manager,1,Divorced,3310,9231,2,Y,No,14,3,4,80,1,0,2,2,0,0,0,0
35,No,Travel_Rarely,687,Human Resources,3,3,Human Resources,1,983,4,Female,83,3,2,Human Resources,4,Single,4986,21864,1,Y,No,20,3,1,80,1,14,2,2,0,0,0,0
28,Yes,Travel_Frequently,390,Sales,4,1,Marketing,1,984,2,Female,78,2,1,Sales Executive,4,Single,3601,2444,2,Y,No,20,3,2,80,0,4,3,4,0,0,0,0
52,No,Travel_Rarely,1219,Sales,25,3,Technical Degree,1,985,2,Female,54,2,3,Sales Executive,2,Single,7633,14174,5,Y,Yes,13,3,4,80,0,31,1,2,1,0,1,1
34,No,Travel_Rarely,256,Research & Development,1,3,Medical,1,986,4,Male,96,3,1,Manufacturing Director,2,Single,2461,17596,1,Y,No,14,4,1,80,0,13,3,3,0,0,0,0
37,Yes,Travel_Rarely,346,Research & Development,12,2,Medical,1,987,3,Female,94,3,2,Manufacturing Director,2,Single,5511,24859,1,Y,Yes,18,3,3,80,0,15,1,3,3,3,1,2
49,No,Travel_Rarely,789,Sales,17,4,Technical Degree,1,988,1,Male,95,3,3,Sales Representative,4,Married,10074,14764,6,Y,No,11,3,1,80,0,23,3,3,16,3,0,13
25,No,Travel_Frequently,957,Research & Development,5,2,Other,1,989,4,Female,34,2,1,Research Scientist,4,Married,1801,19311,3,Y,No,11,3,2,80,2,0,2,3,0,0,0,0
